Part No;Job No;Report Date;Quantity;Piece Weight;Quantity OK;Quantity Rejected;Workcenter Code;Building Code;Part No Revision
018908AD71;126831;05/04/2023;70136;0.00807;70136;0;PF-630S;PF;018908AD71 Rev B
018908AD71;126831;05/08/2023;156753;0.00807;156753;0;PF-630S;PF;018908AD71 Rev B
018908AD71;126831;05/04/2023;81000;0.00807;81000;0;Pack-P1;PF;018908AD71 Rev B
018908AD71;126831;05/04/2023;9000;0.00807;9000;0;Pack-P1;PF;018908AD71 Rev B
018908AD71;126831;05/05/2023;69000;0.00807;69000;0;Pack-P1;PF;018908AD71 Rev B
018908AD71;126831;05/08/2023;81000;0.00807;81000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;126831;05/08/2023;75000;0.00807;75000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;126832;05/09/2023;66000;0.00807;66000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;126832;05/10/2023;81000;0.00807;81000;0;Pack-P1;PF;018908AD71 Rev B
018908AD71;126832;05/10/2023;42000;0.00807;42000;0;Pack-P1;PF;018908AD71 Rev B
018908AD71;126832;05/09/2023;66667;0.00807;66667;0;PF-630S;PF;018908AD71 Rev B
018908AD71;126832;05/09/2023;127881;0.00807;127881;0;PF-630S;PF;018908AD71 Rev B
018908AD71;126832;05/10/2023;133333;0.00807;133333;0;PF-630S;PF;018908AD71 Rev B
018908AD71;126832;4/15/2023;125527;0.00807;125527;0;VP-402R;VP;018908AD71 Rev B
018908AD71;126832;4/17/2023;88476;0.00807;88476;0;VP-402R;VP;018908AD71 Rev B
13REB71028F1B40;124792-EU;01/03/2023;6889;0.08043;6889;0;PF-Bulk Dump;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;124792-EU;01/03/2023;17727;0.08043;17727;0;PF-Bulk Dump;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;124792-EU;01/03/2023;18919;0.08043;18919;0;PF-Bulk Dump;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;124792-EU;01/03/2023;17170;0.08043;17170;0;PF-Bulk Dump;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;124792-EU;01/03/2023;18654;0.08043;18654;0;PF-Bulk Dump;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;124792-EU;01/03/2023;17064;0.08043;17064;0;PF-Bulk Dump;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;124792-EU;01/03/2023;17382;0.08043;17382;0;PF-Bulk Dump;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;124792-EU;01/03/2023;16773;0.08043;16773;0;PF-Bulk Dump;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;124792-EU;01/03/2023;15925;0.08043;15925;0;PF-Bulk Dump;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;124792-EU;01/03/2023;16508;0.08043;16508;0;PF-Bulk Dump;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;124792-EU;01/03/2023;17382;0.08043;17382;0;PF-Bulk Dump;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;124646-2;05/12/2023;8750;0.08043;8750;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
065608APA9;128971-EU;5/25/2023;58242;0.0202;58242;0;PF-Bulk Dump;PF;065608APA9 Rev D
065608APA9;128971-EU;5/25/2023;45604;0.0202;45604;0;PF-Bulk Dump;PF;065608APA9 Rev D
065608APA9;128203;04/04/2023;44654;0.0202;44654;0;R1VU3;PF;065608APA9 Rev D
065608APA9;128203;04/04/2023;24554;0.0202;24554;0;R1VU3;PF;065608APA9 Rev D
065608APA9;124519;1/16/2023;81040;0.0202;81040;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124519;1/16/2023;31436;0.0202;31436;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124519;1/16/2023;23019;0.0202;23019;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124519;1/16/2023;54851;0.0202;54851;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124519;1/16/2023;52772;0.0202;52772;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124519;1/16/2023;24554;0.0202;24554;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124519;1/17/2023;22278;0.0202;22278;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124519;1/17/2023;10396;0.0202;10396;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124864;01/12/2023;26733;0.0202;26733;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124864;01/12/2023;52079;0.0202;52079;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124864;01/12/2023;25644;0.0202;25644;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124864;1/13/2023;56237;0.0202;56237;0;VP-517R;VP;065608APA9 Rev D
018908AD71;126832;4/17/2023;70136;0.00807;70136;0;VP-402R;VP;018908AD71 Rev B
018908AD71;126832;4/18/2023;34201;0.00807;34201;0;VP-402R;VP;018908AD71 Rev B
018908AD71;127176;4/18/2023;123668;0.00807;123668;0;VP-402R;VP;018908AD71 Rev B
018908AD71;127176;4/19/2023;29492;0.00807;29492;0;VP-402R;VP;018908AD71 Rev B
018908AD71;127176;4/19/2023;9170;0.00807;9170;0;VP-402R;VP;018908AD71 Rev B
018908AD71;127176;4/20/2023;137794;0.00807;137794;0;VP-402R;VP;018908AD71 Rev B
018908AD71;127176;4/20/2023;23544;0.00807;23544;0;VP-402R;VP;018908AD71 Rev B
018908AD71;127176;4/21/2023;10409;0.00807;10409;0;VP-402R;VP;018908AD71 Rev B
018908AD71;127176;5/16/2023;51000;0.00807;51000;0;Pack-P1;PF;018908AD71 Rev B
018908AD71;127176;05/12/2023;81000;0.00807;81000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;127176;05/12/2023;30000;0.00807;30000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;127176;5/15/2023;81000;0.00807;81000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;127176;5/15/2023;21000;0.00807;21000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;127176;05/11/2023;110905;0.00807;110905;0;PF-630S;PF;018908AD71 Rev B
018908AD71;127176;05/12/2023;102726;0.00807;102726;0;PF-630S;PF;018908AD71 Rev B
018908AD71;127176;5/15/2023;51549;0.00807;51549;0;PF-630S;PF;018908AD71 Rev B
018908AD71;125949;4/17/2023;27000;0.00807;27000;0;Pack-P1;PF;018908AD71 Rev B
065608APA9;124864;1/13/2023;26832;0.0202;26832;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124864;1/13/2023;62376;0.0202;62376;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124864;1/13/2023;35050;0.0202;35050;0;VP-517R;VP;065608APA9 Rev D
065608APA9;124864;1/16/2023;27029;0.0202;27029;0;VP-517R;VP;065608APA9 Rev D
065608APA9;125178;1/17/2023;47723;0.0202;47723;0;VP-517R;VP;065608APA9 Rev D
065608APA9;125178;1/17/2023;45347;0.0202;45347;0;VP-517R;VP;065608APA9 Rev D
065608APA9;125178;1/17/2023;10891;0.0202;10891;0;VP-517R;VP;065608APA9 Rev D
065608APA9;125178;1/17/2023;41485;0.0202;41485;0;VP-517R;VP;065608APA9 Rev D
065608APA9;125885;05/09/2023;44406;0.0202;44406;0;R1TU3;PF;065608APA9 Rev D
065608APA9;125885;05/09/2023;1040;0.0202;1040;0;R1TU3;PF;065608APA9 Rev D
065608APA9;125885;05/08/2023;77426;0.0202;77426;0;R1TU3;PF;065608APA9 Rev D
065608APA9;125885;05/08/2023;85743;0.0202;85743;0;R1TU3;PF;065608APA9 Rev D
065608APA9;125885;05/08/2023;31980;0.0202;31980;0;R1TU3;PF;065608APA9 Rev D
065608APA9;125885;05/09/2023;49307;0.0202;49307;0;R1TU3;PF;065608APA9 Rev D
065608APA9;125886;05/02/2023;75891;0.0202;75891;0;R1TU3;PF;065608APA9 Rev D
065608APA9;125886;05/02/2023;23614;0.0202;23614;0;R1TU3;PF;065608APA9 Rev D
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;3150;0.08043;3150;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127095;4/25/2023;6300;0.08043;6300;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127096;4/27/2023;9450;0.08043;9450;0;Pack-P2;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127096;4/27/2023;9450;0.08043;9450;0;Pack-P2;PF;13REB71028F1B40 Rev REL
018908AD71;125949;2/28/2023;121314;0.00807;121314;0;VP-403R;VP;018908AD71 Rev B
018908AD71;125949;2/28/2023;23296;0.00807;23296;0;VP-403R;VP;018908AD71 Rev B
018908AD71;125949;2/28/2023;75341;0.00807;75341;0;VP-403R;VP;018908AD71 Rev B
018908AD71;125949;03/01/2023;37174;0.00807;37174;0;VP-403R;VP;018908AD71 Rev B
018908AD71;125949;04/12/2023;81000;0.00807;81000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;125949;04/12/2023;58157;0.00807;58157;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;125949;04/04/2023;22800;0.00807;22800;0;PF-630S;PF;018908AD71 Rev B
018908AD71;125949;04/05/2023;89095;0.00807;89095;0;PF-630S;PF;018908AD71 Rev B
018908AD71;125949;04/05/2023;67906;0.00807;67906;0;PF-630S;PF;018908AD71 Rev B
018908AD71;125949;04/10/2023;139157;0.00807;139157;0;PF-630S;PF;018908AD71 Rev B
018908AD71;125949;04/10/2023;25898;0.00807;25898;0;PF-630S;PF;018908AD71 Rev B
018908AD71;125949;04/06/2023;67906;0.00807;67906;0;Pack-P1;PF;018908AD71 Rev B
018908AD71;125949;04/04/2023;22800;0.00807;22800;0;Pack-P1;PF;018908AD71 Rev B
018908AD71;125949;04/06/2023;89095;0.00807;89095;0;Pack-P1;PF;018908AD71 Rev B
018908AD71;125949;03/02/2023;34945;0.00807;34945;0;VP-403R;VP;018908AD71 Rev B
018908AD71;125949;03/02/2023;56877;0.00807;56877;0;VP-403R;VP;018908AD71 Rev B
018908AD71;125950;04/12/2023;102602;0.00807;102602;0;PF-630S;PF;018908AD71 Rev B
065608APA9;125886;05/02/2023;55049;0.0202;55049;0;R1TU3;PF;065608APA9 Rev D
065608APA9;125886;05/02/2023;44950;0.0202;44950;0;R1TU3;PF;065608APA9 Rev D
065608APA9;125886;05/03/2023;43515;0.0202;43515;0;R1TU3;PF;065608APA9 Rev D
065608APA9;125886;05/03/2023;61881;0.0202;61881;0;R1TU3;PF;065608APA9 Rev D
002374A588;126732;5/23/2023;9294;0.01883;9294;0;Pack-P1;PF;002374A588 Rev A
002374A588;126732;1/24/2023;69851;0.01612;69851;0;F18U3;PF;002374A588 Rev A
002374A588;126732;5/23/2023;13500;0.01883;13500;0;Pack-P2;PF;002374A588 Rev A
002374A588;126732;5/23/2023;1500;0.01883;1500;0;Pack-P2;PF;002374A588 Rev A
002374A588;126732;5/23/2023;1500;0.01883;1500;0;Pack-P2;PF;002374A588 Rev A
002374A588;126732;5/23/2023;1500;0.01883;1500;0;Pack-P2;PF;002374A588 Rev A
002374A588;126732;5/26/2023;13500;0.01883;13500;0;Pack-P2;PF;002374A588 Rev A
002374A588;126732;5/26/2023;25500;0.01883;25500;0;Pack-P2;PF;002374A588 Rev A
002374A588;126259;05/04/2023;63089;0.01612;63089;0;F18U3;PF;002374A588 Rev A
002374A588;126259;05/05/2023;18052;0.01612;18052;0;F18U3;PF;002374A588 Rev A
002374A588;126259;05/05/2023;70347;0.01612;70347;0;F18U3;PF;002374A588 Rev A
002374A588;125623-P;1/20/2023;47581;0.01612;47581;0;F18U3;PF;002374A588 Rev A
002374A588;125623-P;1/23/2023;82506;0.01612;82506;0;F18U3;PF;002374A588 Rev A
002374A588;125623-P;1/23/2023;16811;0.01612;16811;0;F18U3;PF;002374A588 Rev A
13REB71028F1B40;127096;4/27/2023;9450;0.08043;9450;0;Pack-P2;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/02/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/02/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/02/2023;9100;0.08043;9100;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/03/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/03/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/03/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/03/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/03/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/03/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/03/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/03/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/03/2023;11550;0.08043;11550;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/03/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/03/2023;10850;0.08043;10850;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/02/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
018908AD71;125950;04/12/2023;27000;0.00807;27000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;125950;04/12/2023;12000;0.00807;12000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;125950;04/12/2023;63602;0.00807;63602;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;125951;04/11/2023;60099;0.00807;60099;0;PF-630S;PF;018908AD71 Rev B
018908AD71;125951;4/17/2023;57000;0.00807;57000;0;Pack-P1;PF;018908AD71 Rev B
018908AD71;125952;4/18/2023;94796;0.00807;94796;0;PF-630S;PF;018908AD71 Rev B
018908AD71;125952;4/19/2023;70632;0.00807;70632;0;PF-630S;PF;018908AD71 Rev B
018908AD71;125952;4/20/2023;107187;0.00807;107187;0;PF-630S;PF;018908AD71 Rev B
018908AD71;125952;4/24/2023;81000;0.00807;81000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;125952;4/24/2023;51000;0.00807;51000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;125952;4/24/2023;81000;0.00807;81000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;125952;4/24/2023;57000;0.00807;57000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;125953;05/01/2023;81000;0.00807;81000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;125953;05/01/2023;75000;0.00807;75000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;125953;05/01/2023;81000;0.00807;81000;0;Pack-P1;PF;018908AD71 Rev B
018908AD71;125953;05/01/2023;75000;0.00807;75000;0;Pack-P1;PF;018908AD71 Rev B
018908AD71;125953;4/28/2023;161710;0.00807;161710;0;PF-630S;PF;018908AD71 Rev B
002374A588;125623-P;1/24/2023;7507;0.01612;7507;0;F18U3;PF;002374A588 Rev A
002374A588;125623-P;5/18/2023;13500;0.01883;13500;0;Pack-P2;PF;002374A588 Rev A
002374A588;125623-P;5/18/2023;3000;0.01883;3000;0;Pack-P2;PF;002374A588 Rev A
002374A588;125623-P;5/18/2023;17419;0.01883;17419;0;S2BU3;PF;002374A588 Rev A
002374A588;126732;5/23/2023;18163;0.01883;18163;0;PF-690S;PF;002374A588 Rev A
002374A588;126732;5/23/2023;9294;0.01883;9294;0;PF-690S;PF;002374A588 Rev A
002374A588;126732;5/25/2023;39246;0.01883;39246;0;PF-690S;PF;002374A588 Rev A
002374A588;126259;5/18/2023;22199;0.01883;22199;0;R1JU3;PF;002374A588 Rev A
002374A588;126259;5/18/2023;36537;0.01883;36537;0;R1JU3;PF;002374A588 Rev A
002374A588;126259;5/19/2023;17047;0.01883;17047;0;R1JU3;PF;002374A588 Rev A
002374A588;126259;5/20/2023;18853;0.01883;18853;0;R1JU3;PF;002374A588 Rev A
002374A588;126259;5/20/2023;6691;0.01883;6691;0;R1JU3;PF;002374A588 Rev A
002374A588;126259;5/20/2023;6214;0.01883;6214;0;R1JU3;PF;002374A588 Rev A
002374A588;126259;5/22/2023;13223;0.01883;13223;0;R1JU3;PF;002374A588 Rev A
002374A588;125623-P;03/01/2023;11312;0.01883;11312;0;R1JU3;PF;002374A588 Rev A
002374A588;125623-P;03/01/2023;5576;0.01883;5576;0;R1JU3;PF;002374A588 Rev A
002374A588;125623-P;03/02/2023;10834;0.01883;10834;0;R1JU3;PF;002374A588 Rev A
13REB71028F1B40;127097;05/02/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127097;05/02/2023;7350;0.08043;7350;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/02/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/02/2023;3850;0.08043;3850;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/01/2023;5950;0.08043;5950;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
018908AD71;125953;4/28/2023;157373;0.00807;157373;0;PF-630S;PF;018908AD71 Rev B
018908AD71;123819;01/11/2023;40397;0.00807;40397;0;S2DU3;PF;018908AD71 Rev B
018908AD71;123819;1/13/2023;128118;0.00807;128118;0;S2DU3;PF;018908AD71 Rev B
018908AD71;123820;2/13/2023;59851;0.00807;59851;0;PF-630S;PF;018908AD71 Rev B
018908AD71;123820;2/14/2023;77200;0.00807;77200;0;PF-630S;PF;018908AD71 Rev B
018908AD71;123820;2/15/2023;124040;0.00807;124040;0;PF-630S;PF;018908AD71 Rev B
018908AD71;123820;2/16/2023;91822;0.00807;91822;0;PF-630S;PF;018908AD71 Rev B
018908AD71;124607;3/16/2023;124164;0.00807;124164;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;127825;05/11/2023;81000;0.00807;81000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;127825;05/11/2023;84000;0.00807;84000;0;Pack-P2;PF;018908AD71 Rev B
018908AD71;127825;05/10/2023;107559;0.00807;107559;0;PF-630S;PF;018908AD71 Rev B
018908AD71;127825;05/11/2023;58488;0.00807;58488;0;PF-630S;PF;018908AD71 Rev B
018908AD71;127825;4/21/2023;66419;0.00807;66419;0;VP-402R;VP;018908AD71 Rev B
018908AD71;127825;4/22/2023;88971;0.00807;88971;0;VP-402R;VP;018908AD71 Rev B
018908AD71;127825;4/24/2023;10161;0.00807;10161;0;VP-402R;VP;018908AD71 Rev B
018908AD71;127908;06/03/2023;48079;0.00807;48079;0;VP-403R;VP;018908AD71 Rev B
018908AD71;127908;06/05/2023;89467;0.00807;89467;0;VP-403R;VP;018908AD71 Rev B
002374A588;125623-P;03/02/2023;9347;0.01883;9347;0;R1JU3;PF;002374A588 Rev A
002374A588;125623-P;03/03/2023;7806;0.01883;7806;0;R1JU3;PF;002374A588 Rev A
002374A588;125623-P;03/04/2023;15401;0.01883;15401;0;R1JU3;PF;002374A588 Rev A
002374A588;125623-P;03/04/2023;5205;0.01883;5205;0;R1JU3;PF;002374A588 Rev A
002374A588;125623-P;03/04/2023;8709;0.01883;8709;0;R1JU3;PF;002374A588 Rev A
002374A588;125623-P;03/06/2023;637;0.01883;637;0;R1JU3;PF;002374A588 Rev A
002374A588;125623-P;03/06/2023;6267;0.01883;6267;0;R1JU3;PF;002374A588 Rev A
002374A588;125623-P;03/06/2023;7222;0.01883;7222;0;R1JU3;PF;002374A588 Rev A
002374A588;125623-P;5/15/2023;8763;0.01883;8763;0;R1JU3;PF;002374A588 Rev A
002374A588;125623-P;5/16/2023;9559;0.01883;9559;0;R1JU3;PF;002374A588 Rev A
002374A588;125623-P;05/10/2023;8497;0.01883;8497;0;R1LU3;PF;002374A588 Rev A
002374A588;125623-P;05/10/2023;12905;0.01883;12905;0;R1LU3;PF;002374A588 Rev A
002374A588;125623-P;05/11/2023;9665;0.01883;9665;0;R1LU3;PF;002374A588 Rev A
002374A588;126732;5/16/2023;12055;0.01883;12055;0;R1JU3;PF;002374A588 Rev A
002374A588;126732;5/16/2023;17101;0.01883;17101;0;R1JU3;PF;002374A588 Rev A
002374A588;126732;5/17/2023;16038;0.01883;16038;0;R1JU3;PF;002374A588 Rev A
002374A588;126732;5/17/2023;23261;0.01883;23261;0;R1JU3;PF;002374A588 Rev A
002316AY62;125722;3/15/2023;4535;0.04212;4535;0;R1LU3;PF;002316AY62 Rev A
002316AY62;125722;3/15/2023;6814;0.04212;6814;0;R1LU3;PF;002316AY62 Rev A
002316AY62;125722;3/15/2023;12132;0.04212;12132;0;R1LU3;PF;002316AY62 Rev A
002316AY62;125722;3/15/2023;11586;0.04212;11586;0;R1LU3;PF;002316AY62 Rev A
002316AY62;125722;3/16/2023;2140;0.04212;2140;0;R1LU3;PF;002316AY62 Rev A
002316AY62;125722;1/31/2023;35436;0.01284;35436;0;F10U3;PF;002316AY62 Rev A
002316AY62;125722;3/28/2023;16477;0.04212;16477;0;PF-700S;PF;002316AY62 Rev A
002316AY62;125722;3/28/2023;16714;0.04212;16714;0;PF-700S;PF;002316AY62 Rev A
002316AY62;125722;02/01/2023;35436;0.01284;35436;0;PF-PW2;PF;002316AY62 Rev A
002316AY62;125722;3/29/2023;8100;0.04212;8100;0;Pack-P1;PF;002316AY62 Rev A
002316AY62;125722;3/29/2023;8100;0.04212;8100;0;Pack-P1;PF;002316AY62 Rev A
002316AY62;125722;3/29/2023;8100;0.04212;8100;0;Pack-P1;PF;002316AY62 Rev A
002316AY62;125722;3/29/2023;8100;0.04212;8100;0;Pack-P1;PF;002316AY62 Rev A
018967AY37;124611;02/01/2023;97607;0.0117;97607;0;VP-402R;VP;018967AY37 Rev REL
018967AY37;124611;02/02/2023;20855;0.0117;20855;0;VP-402R;VP;018967AY37 Rev REL
018967AY37;124611;02/02/2023;99145;0.0117;99145;0;VP-402R;VP;018967AY37 Rev REL
018967AY37;124611;02/02/2023;50257;0.0117;50257;0;VP-402R;VP;018967AY37 Rev REL
13REB71028F1B40;127098;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127098;05/01/2023;700;0.08043;700;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;05/01/2023;9450;0.08043;9450;0;ImanPack-A;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;4/28/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;4/28/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;4/28/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;4/28/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;4/28/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;4/28/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;4/28/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;4/28/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;4/28/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;4/28/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
13REB71028F1B40;127099;4/28/2023;9450;0.08043;9450;0;Pack-P1;PF;13REB71028F1B40 Rev REL
018908AD71;127908;06/05/2023;33705;0.00807;33705;0;VP-403R;VP;018908AD71 Rev B
